# cycle	R.palustris	Synechococcus	co2_e	h2_e	n2_e	sucr_e
294.0	0.50866315619	0.32243275251	84.897652014	1.6517554372999999	26.348244563	0.009339811916
295.0	0.51138064709	0.32280345086	84.844361937	1.6627391297	26.33726087	0.009350549822799998
296.0	0.51411209374	0.3231745754	84.79109095300001	1.673779229	26.326220771	0.0093613000749
297.0	0.5168575672	0.32354612661	84.737839491	1.6848760227000001	26.315123977	0.0093720626865
298.0	0.5196171389	0.323918105	84.684607982	1.6960297993	26.303970201	0.009382837671799999
299.0	0.52239088066	0.32429051104	84.631396862	1.7072408492	26.292759151	0.009393625045000001
300.0	0.52517886461	0.32466334524	84.578206566	1.7185094638999998	26.281490536	0.0094044248203
301.0	0.5279811633	0.32503660809	84.52503753399999	1.7298359366999998	26.270164063000003	0.009415237012
302.0	0.53079784962	0.32541030007	84.471890208	1.7412205619999999	26.258779438	0.0094260616345
303.0	0.53362899684	0.32578442168	84.418765033	1.7526636362	26.247336364000002	0.009436898701899999
304.0	0.53647467859	0.32615897341	84.36566245600001	1.7641654568	26.235834543000003	0.0094477482286
305.0	0.53933496889	0.32653395577	84.312582927	1.7757263230000002	26.224273677	0.009458610228899999
306.0	0.54220994213	0.32690936923	84.259526899	1.7873465354	26.212653465	0.009469484717200001
307.0	0.54509967307	0.32728521431	84.20649482600001	1.7990263963	26.200973604	0.009480371707799999
308.0	0.54800423688	0.3276614915	84.153487168	1.8107662093	26.189233791	0.009491271215100001
309.0	0.55092370906	0.32803820129	84.10050438399999	1.8225662798	26.17743372	0.0095021832534
310.0	0.55385816555	0.32841534417	84.047546939	1.8344269146	26.165573085	0.009513107837299998
311.0	0.55680768263	0.32879292066	83.994615298	1.8463484221000002	26.153651578	0.009524044980999999
312.0	0.559772337	0.32917093124	83.94170993	1.8583311123	26.141668888	0.0095349946991
313.0	0.56275220573	0.32954937642	83.88883130800001	1.8703752966	26.129624703	0.009545957006
314.0	0.56574736628	0.32992825669	83.835979906	1.8824812882	26.117518712	0.0095569319162
315.0	0.56875789653	0.33030757256	83.783156201	1.8946494018	26.105350598	0.0095679194441
316.0	0.57178387473	0.33068732453	83.730360673	1.9068799537	26.093120046	0.0095789196043
317.0	0.57482537954	0.33106751309	83.677593805	1.9191732618000001	26.080826738000003	0.0095899324113
318.0	0.57788249	0.33144813875	83.624856084	1.9315296457	26.068470354000002	0.0096009578797
319.0	0.58095528559	0.33182920202	83.572147997	1.9439494265000001	26.056050574	0.0096119960239
320.0	0.58404384615	0.33221070339	83.51947003800001	1.9564329269	26.043567073000002	0.009623046858600002
321.0	0.5871476845	0.33259264337	83.466793116	1.9689781779	26.031021822	0.009634110398299998
322.0	0.59026676081	0.33297502246	83.414111577	1.9815850185	26.018414982	0.009645186657799999
323.0	0.59340114861	0.33335784118	83.36142568300001	1.9942537458	26.005746254	0.0096562756515
324.0	0.59655092179	0.33374110001	83.308735699	2.0069846586	25.993015341	0.0096673773941
325.0	0.5997161546	0.33412479947	83.25604189100001	2.0197780568	25.980221943000004	0.009678491900299999
326.0	0.60289692164	0.33450894008	83.203344528	2.0326342421	25.967365758000003	0.009689619184799998
327.0	0.60609329787	0.33489352232	83.150643878	2.0455535174	25.954446483	0.009700759262200001
328.0	0.6093053586	0.33527854671	83.097940213	2.0585361871	25.941463813000002	0.009711912147299998
329.0	0.61253317953	0.33566401377	83.045233805	2.0715825571	25.928417443	0.009723077854700002
330.0	0.61577683669	0.33604992399	82.992524929	2.0846929349	25.915307065	0.0097342563993
331.0	0.6190364065	0.33643627789	82.939813862	2.0978676292	25.902132371	0.0097454477958
332.0	0.62231196573	0.33682307598	82.88710088	2.1111069503	25.88889305	0.0097566520589
333.0	0.62560359153	0.33721031877	82.834386263	2.1244112102	25.87558879	0.0097678692035
334.0	0.62891136142	0.33759800677	82.781670292	2.137780722	25.862219278	0.0097790992443
335.0	0.63223535328	0.33798614049	82.72895325	2.1512158006	25.848784199	0.0097903421963
336.0	0.63557564539	0.33837472044	82.676235421	2.1647167624	25.835283238000002	0.0098015980741
337.0	0.63893231638	0.33876374714	82.623517092	2.1782839252	25.821716075	0.009812866892799999
338.0	0.64230544526	0.3391532211	82.570798549	2.1919176083000003	25.808082392	0.009824148667100002
339.0	0.64569511144	0.33954314284	82.51808008399999	2.2056181327	25.794381867	0.009835443412000001
340.0	0.6491013947	0.33993351287	82.465361986	2.2193858209	25.780614179	0.009846751142399999
341.0	0.65252437519	0.3403243317	82.41264454899999	2.2332209967	25.766779003000003	0.009858071873100002
342.0	0.65596413347	0.34071559985	82.359928067	2.2471239859	25.752876014	0.0098694056193
343.0	0.65942075046	0.34110731784	82.307212838	2.2610951155000003	25.738904885	0.0098807523957
344.0	0.6628943075	0.34149948619	82.25449915899999	2.2751347142	25.724865286	0.009892112217399999
345.0	0.66638488628	0.34189210541	82.20178733	2.2892431123	25.710756888000002	0.0099034850995
346.0	0.66989256893	0.34228517602	82.149077654	2.3034206416	25.696579358	0.0099148710568
347.0	0.67341743794	0.34267869854	82.096370433	2.3176676356	25.682332364	0.0099262701045
348.0	0.6769595762	0.34307267349	82.043665973	2.3319844294	25.668015570999998	0.0099376822576
349.0	0.68051906701	0.34346710139	81.990964581	2.3463713596	25.65362864	0.009949107531200001
350.0	0.68409599408	0.34386198276	81.93826656600001	2.3608287646	25.639171235	0.0099605459402
351.0	0.68769044148	0.34425731812	81.88557224	2.3753569841	25.624643016	0.0099719975
352.0	0.69130249373	0.344653108	81.832881914	2.3899563597999998	25.61004364	0.009983462225499999
353.0	0.69493223574	0.34504935291	81.780195902	2.4046272348	25.595372765	0.0099949401319
354.0	0.69857975281	0.34544605338	81.727514523	2.419369954	25.580630046	0.010006431234
355.0	0.70224513067	0.34584320994	81.674838092	2.4341848638	25.565815135999998	0.010017935548
356.0	0.70592845546	0.3462408231	81.622166932	2.4490723125	25.550927688	0.010029453088
357.0	0.70962981373	0.3466388934	81.569501362	2.4640326497	25.53596735	0.01004098387
358.0	0.71334929245	0.34703742135	81.516841708	2.4790662271	25.520933773000003	0.010052527908
359.0	0.71708697899	0.34743640749	81.464188295	2.4941733979	25.505826602	0.010064085219
360.0	0.72084296117	0.34783585234	81.411541451	2.5093545168	25.490645483	0.010075655817
361.0	0.72461732721	0.34823575643	81.358901504	2.5246099406	25.475390059000002	0.010087239718000001
362.0	0.72841016575	0.34863612028	81.306268787	2.5399400275	25.460059973000003	0.010098836936
363.0	0.73222156588	0.34903694443	81.253643633	2.5553451375	25.444654861999997	0.010110447488
364.0	0.7360516171	0.34943822941	81.201026377	2.5708256325	25.429174368	0.010122071389
365.0	0.73990040933	0.34983997573	81.14841735600001	2.5863818758000003	25.413618124	0.010133708653
366.0	0.74376803295	0.35024218395	81.095816911	2.6020142328	25.397985766999998	0.010145359296
367.0	0.74765457875	0.35064485457	81.043225381	2.6177230704	25.38227693	0.010157023334
368.0	0.75156013798	0.35104798815	80.99064311	2.6335087574	25.366491243000002	0.010168700783000001
369.0	0.75548480229	0.35145158521	80.93807044399999	2.6493716644	25.350628336	0.010180391656
370.0	0.75942866382	0.35185564627	80.885507729	2.6653121636000003	25.334687836	0.010192095971
371.0	0.7633918151	0.35226017189	80.832955314	2.6813306291	25.318669371	0.010203813742
372.0	0.76737434915	0.35266516258	80.780413552	2.6974274369	25.302572563000002	0.010215544985
373.0	0.77137635941	0.35307061889	80.727882795	2.7136029645999997	25.286397035	0.010227289715
374.0	0.77539793978	0.35347654134	80.675363398	2.7298575918	25.270142408	0.010239047948
375.0	0.77943918461	0.35388293049	80.622855719	2.7461916998	25.253808300000003	0.010250819699
376.0	0.7835001887	0.35428978685	80.57036011699999	2.7626056717000003	25.237394328	0.010262604984000001
377.0	0.7875810473	0.35469711098	80.517876953	2.7790998926	25.220900107	0.010274403819000001
378.0	0.79168185612	0.3551049034	80.465406592	2.7956747494	25.204325251	0.010286216217999999
379.0	0.79580271135	0.35551316466	80.412949399	2.8123306307	25.187669369	0.010298042199
380.0	0.79994370962	0.35592189529	80.360505742	2.8290679272	25.170932073000003	0.010309881775
381.0	0.80410494802	0.35633109584	80.30807599	2.8458870312999998	25.154112969	0.010321734963
382.0	0.80828652413	0.35674076684	80.255660516	2.8627883373	25.137211663000002	0.010333601779
383.0	0.81248853597	0.35715090884	80.203259693	2.8797722414999996	25.120227758000002	0.010345482238
384.0	0.81671108206	0.35756152237	80.15087389899999	2.8968391420999997	25.103160858000003	0.010357376356
385.0	0.82095426137	0.35797260798	80.098503511	2.9139894391000003	25.086010561	0.010369284149
386.0	0.82521817336	0.35838416622	80.04614891	2.9312235345	25.068776465	0.010381205631
387.0	0.82950291796	0.35879619762	79.99381047899999	2.9485418322	25.051458168000003	0.01039314082
388.0	0.83380859558	0.35920870273	79.94148860199999	2.965944738	25.034055262	0.010405089731
389.0	0.83813530712	0.35962168209	79.889183668	2.9834326598	25.01656734	0.010417052379
390.0	0.84248315396	0.36003513625	79.83689606600001	3.0010060073	24.998993993000003	0.010429028780999999
391.0	0.84685223795	0.36044906576	79.784626186	3.0186651922000003	24.981334808000003	0.010441018950999999
392.0	0.85124266147	0.36086347116	79.732374423	3.0364106282999996	24.963589371999998	0.010453022907
393.0	0.85565452734	0.36127835299	79.680141174	3.0542427312	24.945757269	0.010465040664000001
394.0	0.86008793893	0.36169371182	79.627926836	3.0721619186	24.927838080999997	0.010477072237
395.0	0.86454300005	0.36210954818	79.57573181	3.0901686102999997	24.90983139	0.010489117643
396.0	0.86901981506	0.36252586262	79.523556499	3.1082632277999998	24.891736771999998	0.010501176897
397.0	0.87351848878	0.36294265569	79.471401308	3.1264461950999998	24.873553805	0.010513250016
398.0	0.87803912656	0.36335992795	79.41926664399999	3.1447179378	24.855282061999997	0.010525337015
399.0	0.88258183425	0.36377767994	79.36715291899999	3.1630788837	24.836921116	0.010537437911
400.0	0.8871467182	0.36419591222	79.315060543	3.1815294628	24.818470537	0.010549552718
401.0	0.89173388527	0.36461462534	79.262989931	3.2000701069	24.799929893	0.010561681454
402.0	0.89634344285	0.36503381985	79.210941499	3.2187012501	24.78129875	0.010573824135
403.0	0.90097549883	0.3654534963	79.158915668	3.2374233286000003	24.762576670999998	0.010585980776
404.0	0.90563016162	0.36587365526	79.10691285899999	3.2562367802999996	24.74376322	0.010598151392999999
405.0	0.91030754017	0.36629429726	79.054933495	3.2751420458	24.724857954	0.010610336002
406.0	0.91500774392	0.36671542288	79.002978004	3.2941395673000002	24.705860433	0.010622534621
407.0	0.91973088286	0.36713703266	78.951046813	3.3132297894	24.686770211	0.010634747263
408.0	0.9244770675	0.36755912716	78.899140354	3.3324131588	24.667586841	0.010646973947
409.0	0.92924640889	0.36798170693	78.84725906	3.3516901243	24.648309876	0.010659214688
410.0	0.93403901859	0.36840477255	78.79540336699999	3.3710611369	24.628938863000002	0.010671469501
411.0	0.93885500873	0.36882832456	78.743573715	3.3905266497000004	24.60947335	0.010683738404000002
412.0	0.94369449195	0.36925236353	78.691770544	3.4100871180000003	24.589912881999997	0.010696021412
413.0	0.94855758144	0.36967689001	78.639994297	3.4297429994	24.570257000999998	0.010708318542
414.0	0.95344439094	0.37010190456	78.58824542	3.4494947535000002	24.550505246999997	0.01072062981
415.0	0.95835503473	0.37052740775	78.536524362	3.4693428422	24.530657158	0.010732955232
416.0	0.96328962764	0.37095340014	78.484831574	3.4892877297000005	24.51071227	0.010745294825
417.0	0.96824828505	0.37137988228	78.433167508	3.5093298823000003	24.490670118	0.010757648604
418.0	0.97323112289	0.37180685475	78.381532622	3.5294697686000003	24.470530230999998	0.010770016585999999
419.0	0.97823825767	0.37223431811	78.329927374	3.5497078593999998	24.450292141	0.010782398788
420.0	0.98326980642	0.37266227292	78.278352225	3.570044628	24.429955372	0.010794795224999999
421.0	0.98832588677	0.37309071974	78.226807638	3.5904805495	24.40951945	0.010807205915000001
422.0	0.9934066169	0.37351965915	78.17529408	3.6110161018	24.388983898000003	0.010819630873
423.0	0.99851211555	0.37394909171	78.12381202	3.6316517648000004	24.368348235	0.010832070115
424.0	1.003642502	0.37437901798	78.07236193	3.6523880206	24.347611979	0.010844523659
425.0	1.0087978962	0.37480943853	78.020944283	3.673225354	24.326774646	0.010856991521
426.0	1.0139784187	0.37524035393	77.96955955600001	3.6941642518	24.305835748000003	0.010869473717
427.0	1.0191841903	0.37567176476	77.918208229	3.7152052033	24.284794796999996	0.010881970264
428.0	1.0244153328	0.37610367157	77.86689078399999	3.7363487	24.2636513	0.010894481178
429.0	1.0296719684	0.37653607494	77.81560770600001	3.7575952358999998	24.242404764	0.010907006476
430.0	1.0349542199	0.37696897545	77.764359483	3.7789453073000003	24.221054693000003	0.010919546173
431.0	1.0402622106	0.37740237365	77.713146604	3.800399413	24.199600587	0.010932100287999999
432.0	1.0455960646	0.37783627013	77.661969562	3.8219580541000004	24.178041946	0.010944668836000001
433.0	1.0509559064	0.37827066546	77.61082885399999	3.8436217339999996	24.156378266	0.010957251834
434.0	1.0563418611	0.37870556021	77.559724977	3.8653909587	24.134609040999997	0.010969849298
435.0	1.0617540547	0.37914095495	77.508658434	3.8872662366000004	24.112733763	0.010982461246
436.0	1.0671926133	0.37957685027	77.457629727	3.9092480783999997	24.090751922	0.010995087694
437.0	1.0726576642	0.38001324673	77.406639364	3.9313369975	24.068663003	0.011007728658
438.0	1.0781493347	0.38045014491	77.355687854	3.9535335094999997	24.04646649	0.011020384154999998
439.0	1.0836677531	0.38088754539	77.30477571	3.9758381327	24.024161866999997	0.011033054202
440.0	1.0892130484	0.38132544874	77.253903447	3.9982513876	24.001748611999997	0.011045738816
441.0	1.0947853498	0.38176385555	77.20307158199999	4.0207737976999995	23.979226202	0.011058438012999999
442.0	1.1003847874	0.38220276639	77.15228063800001	4.0434058884	23.956594111999998	0.011071151811
443.0	1.1060114921	0.38264218184	77.101531138	4.0661481881	23.933851811999997	0.011083880225
444.0	1.111665595	0.38308210249	77.050823608	4.0890012275	23.910998773000003	0.011096623273
445.0	1.1173472281	0.38352252891	77.000158578	4.1119655399	23.88803446	0.011109380972
446.0	1.123056524	0.38396346168	76.949536581	4.1350416612	23.864958339	0.011122153337999999
447.0	1.1287936159	0.38440490139	76.89895815199999	4.1582301299	23.84176987	0.011134940389
448.0	1.1345586377	0.38484684862	76.84842383	4.1815314869	23.818468513000003	0.011147742140000002
449.0	1.1403517239	0.38528930396	76.79793415600001	4.204946275899999	23.795053724000002	0.011160558610000001
450.0	1.1461730096	0.38573226798	76.747489674	4.2284750432	23.771524956999997	0.011173389815
451.0	1.1520226306	0.38617574127	76.697090932	4.2521183377	23.747881661999998	0.011186235771000001
452.0	1.1579007234	0.38661972442	76.64673848	4.2758767106999995	23.724123289	0.011199096496999999
453.0	1.1638074251	0.38706421802	76.596432871	4.2997507165	23.700249283	0.011211972008
454.0	1.1697428733	0.38750922264	76.546174663	4.3237409119	23.676259088000002	0.011224862322
455.0	1.1757072067	0.38795473889	76.495964414	4.3478478564	23.652152144000002	0.011237767457000001
456.0	1.1817005641	0.38840076734	76.44580268600001	4.3720721121	23.627927888000002	0.011250687427999999
457.0	1.1877230855	0.38884730858	76.395690047	4.3964142439	23.603585755999998	0.011263622253
458.0	1.1937749112	0.38929436321	76.345627063	4.4208748194	23.579125181	0.011276571949
459.0	1.1998561823	0.38974193182	76.295614308	4.4454544089	23.554545591	0.011289536533
460.0	1.2059670406	0.39019001499	76.24565235600001	4.4701535855	23.529846414	0.011302516023
461.0	1.2121076286	0.39063861332	76.195741785	4.494972925	23.505027075	0.011315510434999999
462.0	1.2182780894	0.3910877274	76.145883176	4.5199130058999994	23.480086994	0.011328519786
463.0	1.2244785669	0.39153735782	76.096077114	4.5449744096	23.45502559	0.011341544095000001
464.0	1.2307092055	0.39198750518	76.046324187	4.5701577202	23.42984228	0.011354583377
465.0	1.2369701505	0.39243817007	75.996624985	4.5954635245999995	23.404536475	0.011367637649999998
466.0	1.2432615477	0.39288935308	75.946980103	4.6208924127	23.379107586999996	0.011380706932
467.0	1.2495835439	0.39334105482	75.897390137	4.6464449771	23.353555023000002	0.011393791239
468.0	1.2559362864	0.39379327587	75.847855689	4.672121813	23.327878187	0.011406890590000001
469.0	1.262319923	0.39424601684	75.798377362	4.697923519	23.302076481	0.011420005
470.0	1.2687346027	0.39469927832	75.748955762	4.7238506961	23.276149304	0.011433134487999999
471.0	1.2751804748	0.39515306092	75.699591502	4.7499039483	23.250096051999996	0.011446279071
472.0	1.2816576895	0.39560736522	75.65028519399999	4.7760838828	23.223916116999998	0.011459438766999999
473.0	1.2881663978	0.39606219183	75.601037455	4.8023911093	23.197608890999998	0.011472613591
474.0	1.2947067511	0.39651754136	75.551848906	4.8288262406	23.171173759000002	0.011485803563000002
475.0	1.3012789019	0.39697341439	75.50272017	4.8553898925	23.144610107	0.011499008699
476.0	1.3078830033	0.39742981154	75.45365187600001	4.8820826837	23.117917316	0.011512229017000001
477.0	1.314519209	0.39788673341	75.404644652	4.9089052359	23.091094764	0.011525464535
478.0	1.3211876735	0.39834418059	75.35569913399999	4.9358581738	23.064141826	0.011538715268999999
479.0	1.3278885523	0.3988021537	75.30681595899999	4.9629421249000005	23.037057875	0.011551981237
480.0	1.3346220013	0.39926065334	75.257995767	4.99015772	23.00984228	0.011565262457
481.0	1.3413881773	0.3997196801	75.209239203	5.0175055928	22.982494406999997	0.011578558947
482.0	1.3481872379	0.40017923461	75.160546915	5.0449863801	22.95501362	0.011591870723
483.0	1.3550193413	0.40063931747	75.111919553	5.0726007215	22.927399278000003	0.011605197804
484.0	1.3618846466	0.40109992928	75.063357774	5.1003492601	22.89965074	0.011618540207
485.0	1.3687833136	0.40156107065	75.014862235	5.1282326418	22.871767358000003	0.011631897949
486.0	1.3757155029	0.40202274219	74.96643359800001	5.1562515156	22.843748484000002	0.011645271048999999
487.0	1.3826813759	0.40248494451	74.918072529	5.1844065338	22.815593466	0.011658659523
488.0	1.3896810947	0.40294767822	74.869779697	5.2126983516	22.787301648000003	0.011672063391
489.0	1.3967148222	0.40341094393	74.82155577399999	5.2411276275	22.758872372	0.011685482668000001
490.0	1.4037827221	0.40387474226	74.773401437	5.2696950232	22.730304977	0.011698917373999999
491.0	1.4108849589	0.40433907381	74.725317366	5.2984012035	22.701598797	0.011712367525
492.0	1.4180216978	0.40480393919	74.677304244	5.3272468362	22.672753164	0.011725833140000001
493.0	1.425193105	0.40526933904	74.629362759	5.3562325928	22.643767407	0.011739314236999998
494.0	1.4323993472	0.40573527394	74.581493602	5.3853591475	22.614640853	0.011752810831999999
495.0	1.4396405921	0.40620174453	74.533697468	5.414627178	22.585372821999997	0.011766322944
496.0	1.4469170083	0.40666875142	74.485975054	5.4440373654	22.555962635	0.011779850591
497.0	1.454228765	0.40713629522	74.43832706399999	5.4735903936	22.526409605999998	0.011793393791
498.0	1.4615760322	0.40760437655	74.390754203	5.5032869503	22.49671305	0.011806952561
499.0	1.4689589809	0.40807299603	74.343257181	5.5331277263	22.466872274	0.011820526920000001
500.0	1.4763777828	0.40854215428	74.295836711	5.563113415499999	22.436886585	0.011834116884999999
501.0	1.4838326105	0.40901185191	74.248493511	5.5932447154	22.406755285	0.011847722474
502.0	1.4913236373	0.40948208956	74.20122830300001	5.623522326900001	22.376477673000004	0.011861343706
503.0	1.4988510374	0.40995286783	74.154041811	5.653946953999999	22.346053045999998	0.011874980597000002
504.0	1.506414986	0.41042418735	74.106934764	5.684519304299999	22.315480695999998	0.011888633167000002
505.0	1.5140156588	0.41089604875	74.059907895	5.7152400886	22.284759911	0.011902301433000001
506.0	1.5216532327	0.41136845264	74.012961942	5.7461100214	22.253889979	0.011915985414
507.0	1.5293278852	0.41184139965	73.966097644	5.7771298204	22.22287018	0.011929685127000001
508.0	1.5370397947	0.4123148904	73.919315747	5.808300206799999	22.191699793	0.011943400590000002
509.0	1.5447891406	0.41278892552	73.872616999	5.8396219053	22.160378095	0.011957131821999999
510.0	1.5525761029	0.41326350564	73.826002153	5.8710956439999995	22.128904356	0.011970878840000001
511.0	1.5604008628	0.41373863137	73.779471966	5.9027221546	22.097277845	0.011984641663
512.0	1.568263602	0.41421430336	73.733027198	5.9345021722	22.065497828	0.011998420309999999
513.0	1.5761645034	0.41469052222	73.686668614	5.9664364355999995	22.033563564	0.012012214797000001
514.0	1.5841037506	0.41516728858	73.64039698399999	5.998525686900001	22.001474313000003	0.012026025144
515.0	1.5920815282	0.41564460308	73.59421308	6.0307706721	21.969229328	0.012039851369
516.0	1.6000980214	0.41612246635	73.548117679	6.0631721405	21.93682786	0.012053693489000001
517.0	1.6081534167	0.41660087901	73.502111563	6.095730845	21.904269155	0.012067551524
518.0	1.6162479012	0.4170798417	73.45619551600001	6.1284475423	21.871552458000004	0.012081425491
519.0	1.624381663	0.41755935504	73.410370329	6.1613229926	21.838677006999998	0.012095315409
520.0	1.6325548911	0.41803941968	73.364636796	6.1943579597000005	21.80564204	0.012109221296
521.0	1.6407677754	0.41852003625	73.318995714	6.2275532114	21.772446789	0.012123143171000002
522.0	1.6490205067	0.41900120538	73.273447886	6.2609095187	21.739090480999998	0.012137081051
523.0	1.6573132768	0.4194829277	73.227994117	6.2944276566	21.705572343000004	0.012151034956
524.0	1.6656462782	0.41996520386	73.18263522	6.3281084039	21.671891596	0.012165004903
525.0	1.6740197047	0.42044803448	73.13737200899999	6.3619525428	21.638047457	0.012178990911999999
526.0	1.6824337506	0.42093142021	73.092205303	6.395960859600001	21.60403914	0.012192993000000001
527.0	1.6908886114	0.42141536169	73.047135927	6.430134144199999	21.569865856	0.012207011185999999
528.0	1.6993844835	0.42189985955	73.002164708	6.4644731903	21.53552681	0.012221045489
529.0	1.7079215642	0.42238491443	72.957292479	6.498978795499999	21.501021205	0.012235095926999999
530.0	1.7165000519	0.42287052698	72.912520077	6.5336517611	21.466348239000002	0.012249162518
531.0	1.7251201456	0.42335669783	72.867848344	6.5684928923	21.431507107999998	0.012263245282
532.0	1.7337820456	0.42384342763	72.823278124	6.603502998300001	21.396497002	0.012277344236999999
533.0	1.742485953	0.42433071702	72.77881026899999	6.638682892	21.361317107999998	0.012291459401
534.0	1.7512320699	0.42481856664	72.734445633	6.6740333902	21.32596661	0.012305590793
535.0	1.7600205994	0.42530697713	72.690185076	6.7095553139	21.290444686	0.012319738432
536.0	1.7688517456	0.42579594915	72.646029461	6.7452494876	21.254750512	0.012333902337
537.0	1.7777257134	0.42628548334	72.601979658	6.7811167401	21.21888326	0.012348082525
538.0	1.7866427089	0.42677558034	72.558036538	6.817157904199999	21.182842095999998	0.012362279017
539.0	1.7956029392	0.4272662408	72.51420098	6.8533738162999995	21.146626184000002	0.01237649183
540.0	1.804606612	0.42775746537	72.470473865	6.8897653173	21.110234682999998	0.012390720983
541.0	1.8136539366	0.42824925469	72.426856082	6.926333251900001	21.073666748	0.012404966496
542.0	1.8227451229	0.42874160942	72.383348521	6.9630784689	21.036921530999997	0.012419228385999998
543.0	1.8318803818	0.42923453021	72.339952078	7.000001821000001	20.999998179000002	0.012433506673000002
544.0	1.8410599255	0.42972801771	72.296667656	7.0371041654	20.962895835	0.012447801376
545.0	1.8502839669	0.43022207256	72.253496158	7.0743863629999995	20.925613637	0.012462112513
546.0	1.8595527201	0.43071669542	72.210438497	7.111849278999999	20.888150721	0.012476440104
547.0	1.8688664002	0.43121188695	72.167495587	7.1494937828	20.850506217	0.012490784167
548.0	1.8782252233	0.4317076478	72.12466834899999	7.187320747999999	20.812679252	0.012505144721999999
549.0	1.8876294066	0.43220397862	72.081957707	7.2253310522000005	20.774668948	0.012519521786
550.0	1.8970791683	0.43270088006	72.039364592	7.2635255775	20.736474422	0.01253391538
551.0	1.9065747276	0.43319835279	71.996889938	7.30190521	20.69809479	0.012548325522
552.0	1.9161163049	0.43369639746	71.954534684	7.34047084	20.65952916	0.012562752231
553.0	1.9257041216	0.43419501473	71.912299776	7.3792233633	20.620776637	0.012577195526
554.0	1.9353384004	0.43469420525	71.870186163	7.418163679199999	20.581836321	0.012591655427000002
555.0	1.9450193647	0.43519396969	71.828194799	7.4572926908	20.542707309	0.012606131952
556.0	1.9547472391	0.43569430871	71.786326645	7.496611306	20.503388694	0.012620625121
557.0	1.9645222491	0.43619522296	71.74458266399999	7.536120436699999	20.463879563	0.012635134953000001
558.0	1.9743446217	0.43669671311	71.702963826	7.575820999299999	20.424179001	0.012649661466
559.0	1.9842145844	0.43719877981	71.66147110600001	7.615713914500001	20.384286085	0.012664204679999999
560.0	1.9941323664	0.43770142374	71.620105485	7.6558001077	20.344199892	0.012678764615
561.0	2.0040981975	0.43820464556	71.578867946	7.696080508500001	20.303919491	0.012693341289
562.0	2.0141123088	0.43870844592	71.53775948	7.736556051	20.263443949000003	0.012707934720999998
563.0	2.0241749327	0.4392128255	71.496781082	7.7772276737	20.222772325999998	0.012722544931999999
564.0	2.0342863025	0.43971778496	71.455933753	7.8180963199	20.18190368	0.012737171940000002
565.0	2.0444466525	0.44022332497	71.41521849899999	7.859162937100001	20.140837063	0.012751815763999998
566.0	2.0546562184	0.4407294462	71.37463633	7.9004284775	20.099571522	0.012766476424
567.0	2.0649152369	0.4412361493	71.33418826399999	7.941893897999999	20.058106102	0.012781153940000001
568.0	2.0752239459	0.44174343496	71.29387532	7.9835601598000006	20.01643984	0.012795848329999998
569.0	2.0855825842	0.44225130385	71.253698528	8.025428229	19.974571771	0.012810559614
570.0	2.0959913922	0.44275975662	71.21365891800001	8.0674990761	19.932500924	0.012825287812000001
571.0	2.1064506111	0.44326879396	71.173757528	8.1097736764	19.890226324	0.012840032941999998
572.0	2.1169604832	0.44377841654	71.133995402	8.1522530099	19.84774699	0.012854795024999999
573.0	2.1275212523	0.44428862502	71.094373588	8.1949380612	19.805061939	0.012869574080000001
574.0	2.1381331632	0.44479942009	71.05489314100001	8.2378298198	19.76217018	0.012884370126
575.0	2.1487964617	0.44531080241	71.015555119	8.2809292797	19.71907072	0.012899183182999999
576.0	2.1595113951	0.44582277267	70.976360588	8.324237439900001	19.67576256	0.01291401327
577.0	2.1702782116	0.44633533153	70.937310618	8.3677553041	19.632244696	0.012928860407
578.0	2.1810971608	0.44684847968	70.89840628600001	8.4114838808	19.588516119	0.012943724613999999
579.0	2.1919684934	0.44736221779	70.859648673	8.4554241833	19.544575817000002	0.012958605911000001
580.0	2.2028924613	0.44787654654	70.821038867	8.49957723	19.50042277	0.012973504316
581.0	2.2138693177	0.44839146661	70.782577961	8.5439440439	19.456055956	0.01298841985
582.0	2.2248993168	0.44890697869	70.74426705399999	8.5885256531	19.411474347000002	0.013003352531999999
583.0	2.2359827144	0.44942308344	70.706107249	8.6333230905	19.36667691	0.013018302382
584.0	2.2471197671	0.44993978155	70.668099658	8.6783373941	19.321662606	0.01303326942
585.0	2.258310733	0.45045707371	70.630245396	8.7235696067	19.276430393	0.013048253665
586.0	2.2695558714	0.45097496059	70.592545585	8.7690207764	19.230979224000002	0.013063255137000001
587.0	2.2808554427	0.45149344288	70.55500135300001	8.8146919561	19.185308044	0.013078273857
588.0	2.2922097088	0.45201252127	70.517613833	8.8605842037	19.139415795999998	0.013093309844
589.0	2.3036189327	0.45253219644	70.480384165	8.9066985824	19.093301418	0.013108363117
590.0	2.3150833786	0.45305246907	70.443313493	8.9530361604	19.04696384	0.013123433697
591.0	2.3266033121	0.45357333986	70.40640297	8.9995980109	19.000401989	0.013138521603
592.0	2.338179	0.45409480949	70.369653751	9.0463852125	18.953614787	0.013153626856
593.0	2.3498107105	0.45461687865	70.333067001	9.0933988489	18.906601151	0.013168749475
594.0	2.3614987129	0.45513954803	70.296643888	9.1406400088	18.859359990999998	0.013183889481
595.0	2.3732432779	0.45566281831	70.260385589	9.1881097863	18.811890214	0.013199046893
